station,QICode,alpha,beta,CC,usgsdarea,model_basin_area,clay_pct,sand_pct,silt_pct,bedrock,density,frags,imperv,population,precip,rr,relief,temp
1464930,0,1.74963,0.535997,0.927153,11.2405,12.1325,15.5961,28.9614,55.4425,623.63,1336.02,5.80757,22.136,415.508,95.7804,0.00254336,18.4455,11.1715
1464984,0,5.11388,0.614404,0.858791,103.755,105.49,15.2146,30.4935,54.2853,675.843,1337.68,5.51101,23.6722,462.602,95.9325,0.00203635,20.1096,11.3097
1465050,0,2.72858,0.363025,0.804302,36.2598,37.2361,17.0189,28.8374,53.9437,583.906,1319.86,6.67507,4.30717,42.8272,96.5771,0.002062,15.4252,10.6495
1465500,0,3.7057,0.670638,0.916815,543.898,546.702,15.56,30.8606,53.537,696.047,1329.22,6.15933,19.1846,352.268,96.2394,0.00277122,26.4472,11.1559
1465798,0,3.08868,0.490301,0.68238,55.4257,54.1832,14.6293,38.5221,46.8917,735.483,1348.33,5.54314,33.2451,844.007,96.2561,0.00244137,13.3085,11.4545
1465850,0,7.28807,0.551917,0.848356,167.054,175.425,7.69729,64.5796,27.8461,1523.45,1332.75,3.05252,3.14034,37.016,94.2364,0.000728707,6.66435,11.6963
1465880,0,4.48019,0.721965,0.914867,122.247,106.978,6.77628,67.838,25.5809,1525.48,1320.93,3.71493,2.84247,34.8938,94.2762,0.000733888,6.25828,11.6655
1466500,0,1.98323,0.503837,0.581826,6.0865,6.57053,9.0357,65.179,26.071,1478.86,1302.6,5.07146,1.12468,0.428518,94.8006,0.00166817,7.67864,11.5479
1466900,0,4.07235,0.888878,0.971206,201.76,156.608,7.07192,68.7305,24.3682,1459.58,1305.7,4.46886,2.00401,29.2116,94.0793,0.000592381,6.68893,11.596
1467000,0,6.06444,0.811055,0.893337,305.619,324.29,8.17405,65.01,26.9323,1450.05,1324.36,3.90507,4.03651,71.4444,93.8751,0.000897029,8.67247,11.595
1467048,0,5.18628,0.40712,0.819009,128.981,134.613,14.4374,41.9869,43.5566,879.301,1341.22,5.92888,49.5473,1109.28,95.9893,0.00233512,18.0951,11.5994
1467081,0,2.90709,0.615805,0.79175,23.2581,23.4296,11,61.7599,27.2,1261,1388.56,2.12008,55.807,882.751,94.5716,0.000678474,4.31061,12.0948
1467086,0,6.27877,0.382683,0.414585,43.2528,43.8935,15.8031,32.3988,51.6917,703.034,1334.15,5.7606,28.4802,493.803,95.3545,0.00224397,15.5979,11.2431
1467087,0,5.39235,0.527363,0.910615,78.7356,79.5414,15.309,43.959,40.5848,825.792,1351.16,5.93525,62.4511,2733.73,95.1465,0.00199214,20.542,11.85
1467150,0,4.25645,0.535453,0.71993,44.0298,46.0246,10.1581,61.9641,27.888,1341.9,1368.56,2.59194,29.176,667.867,94.2186,0.0011959,9.21891,12.1248
1467471,0,2.05163,0.481556,0.921548,70.4477,75.8758,16.6406,41.1368,42.1129,1183.31,1295.17,12.695,6.92061,142.386,98.4665,0.00824425,70.354,8.14359
1467492,0,2.80745,0.517877,0.766677,66.0447,75.8758,16.6406,41.1368,42.1129,1183.31,1295.17,12.695,6.92061,142.386,98.4665,0.00824425,70.354,8.14359
1467688,0,3.47524,0.535612,0.928109,44.2888,47.2377,16.0055,41.053,43.0249,1124.36,1311.17,12.1615,6.39484,110.356,98.5315,0.00746509,51.5687,8.45148
1467752,0,1.89641,0.564042,0.96805,62.4187,58.2903,16.4448,41.6068,41.8214,1166.15,1290.77,12.6426,6.27448,145.308,98.9622,0.00900155,70.0835,8.05369
1467861,0,2.49428,0.566961,0.8453,48.1738,45.3841,15.8525,41.3104,42.9085,1120.64,1309.08,12.3365,6.35775,107.369,98.6426,0.0076541,47.2702,8.41138
1468500,0,3.2402,0.653832,0.900266,344.468,346.218,16.3538,39.0787,44.3884,1271.42,1279.57,12.0787,3.20679,44.1342,100.692,0.0104994,81.7031,8.6302
1469500,5,3.78247,0.4533,0.960409,111.111,115.397,17.3562,40.1519,42.4799,1112.43,1307.93,11.724,11.9783,251.715,97.3203,0.00414078,38.4015,7.83147
1469700,0,3.55533,0.482915,0.84061,170.162,155.355,15.9021,40.3682,43.578,1173.23,1276.72,12.1413,4.22837,71.5378,100.792,0.00924973,72.6157,8.12372
1470500,5,11.735,0.4704,0.861357,919.446,950.806,16.6879,38.6806,44.5024,1238.13,1294.75,11.5971,4.07877,65.8011,98.8244,0.0102822,82.9719,8.91395
1470756,0,4.45916,0.584506,0.948339,411.808,377.737,18.7855,33.371,47.8479,1425.7,1306.57,9.93996,2.79359,17.8548,98.5039,0.010642,74.4625,9.71504
1470853,0,1.58157,0.520263,0.886223,10.8262,12.1366,18.3847,33.423,48.327,1127.26,1303.12,7.23076,5.0958,57.3101,94.5929,0.0107734,33.2084,10.3136
1470960,6,5.77714,0.508403,0.878561,453.248,464.607,20.0077,28.9415,50.9738,1227.7,1337.75,7.21778,5.03837,54.6703,93.4612,0.00813464,66.8216,10.2341
1471000,6,6.1913,0.503932,0.786065,546.487,552.185,19.9429,29.0805,50.9136,1230.18,1338.24,7.09217,8.21941,82.3427,93.5007,0.00758367,64.9643,10.2684
1471510,6,5.88942,0.672526,0.954691,2279.19,2385.75,18.3677,34.0031,47.5679,1304.83,1315.5,9.51524,6.81263,82.1996,96.9641,0.00895955,76.3417,9.6171
1471875,0,3.48634,0.596349,0.711024,147.37,148.796,19.4119,30.4924,50.0863,1580.23,1327.11,8.01905,6.39007,123.085,96.5335,0.00616561,48.8659,10.1664
1471980,0,4.69618,0.533032,0.882305,221.444,188.751,15.7974,36.066,48.1923,1285.82,1279.74,8.34962,5.48561,66.4686,95.4811,0.00415037,47.4776,10.647
1472000,6,26.7499,0.42425,0.878795,2970.72,3040.31,18.1543,34.1742,47.6263,1297.82,1311.25,9.1885,7.84666,109.605,96.5267,0.0084789,75.4099,9.80396
1472157,0,4.46611,0.450322,0.929606,153.068,157.91,15.635,36.9519,47.493,1324.67,1271.67,8.96979,4.19899,46.5882,95.8952,0.0046609,44.4433,10.5608
1473000,5,7.64221,0.518047,0.926861,722.607,731.195,17.5748,31.5785,50.8598,916.632,1298.47,7.28634,7.73485,127.627,95.5193,0.00428831,42.0741,10.4756
1473120,0,3.34237,0.529026,0.872529,139.082,140.94,16.599,30.7073,52.6606,763,1335.6,5.53982,25.3665,399.63,93.7272,0.002634,19.788,11.0935
1473169,0,2.97787,0.530927,0.705977,53.8718,55.2117,16.4111,35.2115,48.4749,1252.95,1298.88,7.10584,29.1904,413.224,94.9139,0.00606699,37.1646,11.1253
1473900,0,4.54474,0.568124,0.798491,105.671,100.903,15.5369,34.8436,49.5616,788.564,1332.22,5.62035,32.9834,627.267,95.4701,0.00222755,18.9747,11.4123
1474000,0,4.25872,0.661852,0.725535,165.759,128.374,14.6784,42.25,43.0223,1111.74,1294.25,5.92704,29.3797,331.591,94.9756,0.00194979,22.0339,11.5808
1474500,5,13.9423,0.528604,0.807528,4902.85,4985.53,17.5687,33.9446,48.4615,1173.02,1311.49,8.20008,12.6456,197.904,95.8353,0.00672075,64.7386,10.2425
1475000,0,1.9863,0.716425,0.638097,15.6694,16.9022,11.3472,60.4722,28.1111,1432.46,1364.46,2.13891,37.3208,547.43,92.7917,0.00132046,8.54702,12.4502
1475300,0,2.2542,0.524145,0.765379,13.3384,14.0422,15.05,41.75,43.3,1111.03,1284.55,6.16664,28.1545,368.904,95.7638,0.00164341,11.966,11.226
1475530,0,3.92816,0.513798,0.446899,12.3801,13.096,16.3215,37.125,46.6606,980.275,1357.3,5.76801,71.7212,1182.77,93.5775,0.0146672,58.0956,11.6068
1475548,0,4.48678,0.482874,0.664042,51.5408,52.4665,14.6475,46.6119,38.6201,952.322,1341.56,6.03129,67.2693,2589.43,94.028,0.00250669,25.0858,12.0021
1475850,0,4.53153,0.450487,0.658008,40.9218,42.1446,15.5111,39.4556,45.1277,1103.92,1285.02,5.62777,22.0296,174.177,95.5226,0.00192225,14.6407,11.3241
1476480,0,3.58363,0.511499,0.715831,78.9946,86.1873,15.277,39.9706,44.8502,1144.34,1284.08,6.05456,19.7868,145.666,95.3434,0.00170819,17.1485,11.4257
1477000,0,3.75377,0.604749,0.804262,158.248,163.063,13.8643,46.6596,39.4316,1081.61,1326.38,5.38015,52.5944,1062.25,93.8889,0.00192308,24.2345,11.905
1477120,0,3.41897,0.697636,0.892417,69.6707,70.5439,10.8199,54.6734,34.5401,1485.63,1371.81,2.47646,9.85303,115.837,92.287,0.000661166,6.53307,12.3628
1477800,0,2.39964,0.63764,0.842461,19.3213,18.7657,14.8624,40.1254,44.9122,1117.78,1311.1,5.62499,27.5312,415.371,95.8448,0.00200791,11.6516,11.5898
1478000,0,3.00534,0.769361,0.863998,53.0948,44.2274,14.3135,40.692,44.9359,1269.55,1328.27,5.04763,26.8995,306.806,92.1863,0.00388575,30.4864,11.8776
1478137,0,1.62888,0.677934,0.904741,3.4706,4.69279,16.55,33.8999,49.9501,1332.25,1351.9,5.9,8.58201,75.6008,94.6291,0.0037101,15.4047,11.3325
1478245,0,4.67542,0.413665,0.819103,153.327,156.905,16.7571,34.2497,49.1549,1526.29,1336.47,5.52992,5.44327,123.428,94.08,0.00211663,22.3712,11.3107
1478650,0,2.67042,0.589227,0.716441,178.709,174.745,15.5232,37.0662,47.5664,1286.35,1323.83,5.63562,14.2494,223.819,93.8344,0.00197714,23.9538,11.5025
1479000,0,3.90525,0.652304,0.857272,230.768,239.616,15.0529,38.5336,46.5233,1260.45,1325.98,5.47428,18.4294,333.396,93.638,0.00220636,25.216,11.5899
1479197,0,1.95149,0.655162,0.863132,9.4794,10.3354,14.6136,39.6818,45.7273,1206.27,1319.5,5.24998,17.9325,478.174,94.1894,0.00462831,11.5992,11.6386
1479820,5,3.50838,0.442455,0.575893,73.2967,72.2784,15.7953,36.1367,48.344,1276.71,1329.24,4.98372,11.5895,218.219,94.8947,0.00165119,15.9211,11.4341
1480000,0,4.40313,0.454977,0.796581,121.729,122.997,15.2611,38.2931,46.7225,1246.17,1314.01,5.36847,12.3797,169.323,94.8475,0.00200266,18.3143,11.5296
1480015,0,3.65362,0.596573,0.838678,135.715,135.218,15.0706,38.828,46.3339,1235.07,1315.59,5.33168,15.1886,225.032,94.6528,0.00184827,20.8022,11.5742
1480095,0,2.13557,0.629449,0.825001,13.5715,14.0777,15.6832,36.4334,48.1668,1278.95,1324.58,4.65,14.088,491.127,95.0333,0.0010699,12.8211,11.4225
1480500,5,5.58232,0.418993,0.568816,118.621,118.857,17.0823,33.6325,49.3561,1250.92,1295.09,7.36422,7.48382,94.8183,95.541,0.00342254,29.5438,10.537
1480617,5,3.87382,0.563097,0.807371,142.449,128.225,17.0471,33.6922,49.3447,1239.22,1296.63,7.33944,8.87024,137.379,95.4856,0.00360641,30.0751,10.5667
14806318,0,2.62664,0.435801,0.93129,29.0079,29.0786,18.0564,30.3307,51.5968,1430.51,1336.72,6.22574,2.46451,20.9378,94.5914,0.00154491,16.0213,11.0304
1480637,0,0.250254,0.256915,0.522484,1.554,2.8108,16.0833,37.5,47,934.5,1278.08,7.33333,9.99376,300.995,95.9028,0.0106292,28.1406,10.9674
1480675,0,2.59282,0.495719,0.735604,22.1962,23.4249,17.6701,31.5896,50.7304,1188.17,1325.27,7.29991,9.16038,127.485,95.1633,0.00412441,28.1599,10.6912
1480685,6,4.43957,0.507096,0.821049,52.5768,50.4687,16.6437,35.435,48.2084,1341.72,1281.87,8.57402,3.96127,72.4698,95.936,0.00494338,37.6403,10.5383
1480700,6,4.92532,0.507191,0.818119,156.953,170.058,15.7202,36.6215,47.7353,1310.25,1274.75,8.70545,4.38674,48.0404,95.742,0.00441589,45.4909,10.5929
1480870,6,2.5521,0.742188,0.850005,232.84,260.182,16.3712,35.127,48.6214,1149.21,1296.21,6.75512,17.2158,254.514,95.5303,0.00403338,36.3553,10.8591
1480878,0,2.31822,0.657895,0.908552,6.8376,7.47435,16.6875,30.0313,53.4062,997.217,1349.25,5.25003,25.7219,232.616,92.7682,0.00303688,13.8584,11.1125
1480887,5,4.28506,0.418529,0.749509,37.5548,39.3198,16.7024,33.6011,49.8394,1132.7,1321.07,6.57133,27.3242,547.468,95.3794,0.00801586,38.1618,11.0678
1481500,0,14.7141,0.451462,0.898417,813.256,810.412,16.3376,35.1478,48.6187,1181.42,1304.01,6.42804,13.4844,188.468,95.2533,0.00315514,35.2829,11.0372
1482500,5,2.09054,0.635478,0.817763,37.8138,41.4331,11.7671,42.2494,46.0176,1682.33,1371.88,2.12499,2.89971,21.6133,91.982,0.00107439,6.76314,12.3667
1483153,6,1.66554,0.793487,0.923019,22.9214,24.552,12.875,36.6249,50.4232,1656.14,1391.57,2.78848,10.8209,312.448,89.0505,0.00036805,2.79275,12.4123
1483155,0,3.43245,0.70645,0.617528,5.18,5.66617,13.2083,34.625,52.125,1781.75,1405.21,3.00003,8.68349,15.6667,89.1597,0.000602043,2.29789,12.4069
1483165,0,2.699,0.589703,0.605494,4.6361,5.65858,12.25,39.2499,48.5418,1631.75,1380.5,2.87499,4.83002,38.3357,89.5347,0.000972853,3.29636,12.3472
1483170,0,4.1439,0.484127,0.497835,12.1211,11.3239,12.1251,38.3332,49.3959,1556.96,1387.71,2.68751,13.3033,206.941,89.2205,0.00040608,2.1959,12.3686
1483200,0,2.03104,0.605469,0.870559,10.5154,11.3394,11.4791,40.5005,48.083,1878.69,1372.14,1.68748,2.60973,25.4187,89.2986,0.000365018,3.06577,12.4194
1483670,0,2.5446,0.859175,0.979243,23.2063,23.6882,9.48,49.3001,41.1099,1775.87,1388.86,0.769989,10.8211,106.271,89.8717,0.000290508,3.06866,12.5701
1483700,5,3.46685,0.573892,0.731204,82.6206,68.2839,10.2813,45.7635,43.6878,1836.95,1400.21,0.861101,14.9841,166.468,90.1102,0.000189412,2.23995,12.6004
1484000,0,3.44698,0.688789,0.851852,33.4108,33.2405,9.6143,47.7857,42.5,1838.08,1405.72,0.56429,5.09449,93.775,90.5333,0.000248176,2.84835,12.6262
1484018,0,3.23022,0.962036,0.912088,32.1159,36.1391,9.28948,51.5857,39.0131,1838.72,1414.08,0.59209,6.49175,145.361,91.5165,0.000160588,1.29145,12.6315
1484050,0,4.16954,0.903883,0.908688,7.5369,8.56321,8.88891,54.25,36.8611,1878.19,1403.06,0.555614,1.49045,14.3348,91.8889,0.000289934,1.752,12.6926
1484084,0,NaN,NaN,NaN,14.7629,15.1996,11.2237,45.354,43.2764,1778.04,1340.22,1.94234,1.29634,8.68927,89.9258,0.000491228,3.25165,12.6702
1484085,0,193.119,NaN,NaN,269.359,279.376,9.70412,48.9081,41.2116,1845.61,1402.98,0.828463,3.8501,52.5986,90.7454,0.000277818,2.93633,12.6432
1484100,0,2.82205,0.693127,0.817934,7.8218,8.55302,9.49999,45.3056,44.8333,1797.45,1399.83,0.388902,4.76824,19.2223,90.5,0.000153769,1.36405,12.6637
1484270,0,2.04684,0.591294,0.704887,17.7414,19.0766,9.49978,55.6758,34.9869,1864.76,1388.96,0.999963,3.38577,76.0077,91.5959,0.000153593,1.63356,12.8185
1484500,0,3.02357,0.631982,0.790587,13.5715,14.3402,9.31656,62.2837,28.2164,1834.72,1395.57,1.05001,7.77191,102.386,92.0153,0.000236471,1.50519,12.965
1484525,5,2.28125,0.516041,0.931765,159.802,162.369,8.6016,63.065,28.273,1817.9,1388.28,1.05149,3.87741,66.2671,91.9702,0.000192366,1.70063,12.8694
1484534,0,7.32167,1.10103,0.73581,13.5456,15.3069,7.79688,66.9375,25.4219,1720.81,1383.53,0.953147,1.65714,4.12487,92.4688,7.69915E-05,0.607379,13.0216
1484600,0,4.87243,0.858696,0.939787,8.9873,9.57037,8.85001,62.4749,28.675,2287.6,1382.77,0.949992,2.48621,29.1,91.6479,0.000129458,1.16131,13.07
1484654,0,2.67853,0.542252,0.439667,17.8709,20.0337,9.63067,54.5248,36.035,1740.82,1386.44,1.14281,4.69296,39.9937,91.5814,0.000219757,1.87036,12.8765
1484668,0,1.37613,0.729688,0.882686,1.3468,1.90693,12.875,50.9999,36.2501,1454,1322.88,3.12497,6.45271,10.0003,91.2917,0.00124292,2.44734,12.951
1484695,0,2.20004,0.755034,0.875073,5.8016,6.70893,8.28571,68.5357,23.3929,1714,1386.54,1.53571,8.9547,366.854,91.2946,0.000720329,2.5052,13.2065
148471320,0,2.84229,0.755144,0.954206,16.5241,16.2538,7.45592,68.1469,24.2355,1708.73,1377.76,1.07354,1.68199,7.11761,92.3419,0.000112939,1.10975,12.9675
1484719,0,2.06475,0.628232,0.85923,3.1598,3.83938,7.625,66.75,25.375,2085.69,1352.75,1.00001,1.1598,2.00014,91.401,0.00016839,0.805989,13.2703
1484800,0,1.68269,0.536178,0.865157,4.921,5.81936,9.20836,62.4166,28.2917,2104.37,1399.33,1.04167,3.01261,19.0013,87.0903,0.000207084,1.00101,14.4302
1484981,0,6.39242,0.88114,0.821319,9.4794,10.5169,6.9318,70.1363,22.6819,1643.64,1373.82,1.02273,1.53516,2.90927,92.3864,8.31915E-05,0.733554,12.9661
1484983,0,4.65581,0.84648,0.847661,7.2002,8.61802,10.1111,62.2222,27.7778,2106.76,1357.2,1.69437,1.25211,1.1112,92.1412,0.000245629,0.778177,13.106
1484985,0,2.87135,0.206146,0.274409,33.1518,33.5119,8.75723,64.0285,26.9714,1929.72,1388.78,0.949993,1.42604,8.48563,92.6822,0.000421756,2.51831,13.1088
1485000,0,3.97054,0.753468,0.924744,156.694,161.759,8.7414,64.5156,26.7282,1843,1382.05,1.10498,1.37693,6.60934,92.3833,0.000174466,1.74804,13.0678
1485500,0,4.0515,0.694736,0.95996,116.29,74.8807,6.49673,71.4392,22.1154,1653.79,1376.38,1.08652,0.660983,6.91195,91.9678,0.000206942,1.72497,13.3216
1486000,0,2.27153,0.762389,0.917548,12.4319,13.4278,7.64282,65.518,26.6249,1784.07,1387.53,0.303546,6.31515,31.4991,92.0655,0.00100019,4.7648,13.3839
1486500,6,2.72166,0.668565,0.827601,50.5048,57.4184,9.26246,61.0294,29.6665,1973.29,1389.59,0.500057,3.80068,21.5019,92.8795,0.000134358,1.14206,13.169
1487000,0,6.54572,0.780859,0.851515,195.285,198.953,8.75601,63.0212,28.2359,1884.27,1388.9,0.78973,2.09947,27.2153,92.6353,0.000217329,2.22601,13.0534
1487060,0,2.24374,0.760748,0.922951,3.2375,3.81761,9.18745,60.1251,30.8125,1669.19,1389.44,0.874991,11.1127,847.447,91.8386,0.000213161,0.800452,12.7458
1487500,0,5.75274,0.845561,0.952571,43.2528,44.9678,7.52657,67.6758,24.92,1774.43,1381.1,0.952174,1.35238,9.36098,92.6219,0.000248205,1.89009,13.0401
1487698,0,2.61546,0.745636,0.95014,8.3657,9.54629,7.95001,63.4749,28.775,1706.65,1380.85,0.649985,5.65394,13.7993,92.0646,0.000121336,0.647552,12.8169
1488500,0,4.89873,0.613965,0.880577,121.211,115.117,8.62606,54.6137,36.7892,1847.64,1399.67,0.710785,2.40117,11.5463,91.7394,0.000174516,1.35494,12.6687
1489000,0,2.30408,0.681459,0.840792,18.3889,19.0633,8.24999,59.9251,31.8749,2049.69,1397.64,0.799982,1.58213,24.0986,92.5323,0.000293391,1.92865,13.0311
1490000,5,4.22134,0.678338,0.764444,38.8498,41.1135,9.41292,48.7955,41.5706,2261.48,1387.8,0.802363,1.74414,8.34945,92.4375,0.000279222,2.55999,13.4321
1490140,0,66.0424,0.022158,0.368582,78.2176,89.9314,10.5479,42.3787,46.8331,2223.83,1377.13,0.938759,2.65311,90.969,91.9182,0.000179244,1.43695,13.5516
1491000,0,3.11082,0.708462,0.891615,292.669,278.065,8.78667,52.4443,38.6573,1800.84,1396,0.808896,2.07507,24.2374,90.8066,0.00014874,1.59388,12.6174
1491500,0,3.00096,1.06522,0.875531,220.667,218.38,9.77176,46.7007,43.3939,1902.41,1400.43,0.871734,1.2096,8.59338,91.4555,0.000293795,2.33999,12.7729
1492500,0,2.83159,0.717658,0.635777,20.953,21.8605,10.4783,42.9998,46.1415,2052.72,1399.22,1.39129,2.25209,15.5665,91.8433,0.000415585,2.97981,13.0455
1493000,0,2.75884,0.705273,0.843172,51.0228,52.1168,10.6998,43.3372,45.7311,1880.48,1402.72,0.859099,1.18247,19.5458,90.6792,0.000188602,2.01181,12.6025
1493112,0,2.62466,0.638924,0.523173,15.8507,17.0336,12.0416,38.25,49.5417,1706.05,1419.57,2.90275,1.05635,5.8332,90.9826,0.000462257,3.04357,12.578
1493500,0,2.80451,0.631961,0.708477,32.8928,32.1631,12.5074,36.3161,51.1471,1726.45,1408.58,3.67645,1.10342,3.76471,91.3437,0.000654884,3.43178,12.5914
1495000,0,4.65111,0.457295,0.764184,136.233,156.905,16.7571,34.2497,49.1549,1526.29,1336.47,5.52992,5.44327,123.428,94.08,0.00211663,22.3712,11.3107
1496200,0,3.09554,0.578685,0.848954,23.3876,22.5934,16.0833,35.74,48.2496,1415.29,1351.37,6.18743,3.48068,38.6668,93.697,0.00157665,13.7678,11.6516
1500000,6,4.41399,0.486245,0.925031,266.769,268.358,15.8578,35.4142,48.8063,1375.05,1126.81,14.463,1.26993,6.63333,89.4866,0.00551717,63.3214,6.24749
1500500,5,4.39117,0.694344,0.977531,2543.37,2483.77,15.5286,35.833,48.6742,1515.02,1116.95,13.1933,1.6297,14.767,88.6069,0.00837213,71.2884,6.30804
1502000,0,2.46815,0.644567,0.897989,154.622,150.191,15.5211,35.326,49.3071,1541.11,1088.81,13.4982,1.13282,5.50355,88.0808,0.00683162,49.1803,6.32448
1502500,0,5.7767,0.549555,0.959667,1346.79,1341.21,15.5717,35.5243,49.0665,1581.31,1113.57,11.7645,1.36457,9.97837,88.2792,0.00851143,59.0372,6.45369
1503000,0,4.67634,0.750085,0.960194,5780.85,5756.57,15.3805,36.6227,48.0212,1513.28,1149.65,12.4694,1.6902,15.1884,88.129,0.00815055,68.9043,6.60317
1505000,0,3.02923,0.739294,0.919946,681.167,653.068,15.8891,35.7905,48.4416,1538.42,1106.52,10.2254,1.98563,20.5914,88.9982,0.0065817,54.4943,6.48636
1509000,0,5.63687,0.580051,0.968206,756.277,714.095,17.106,33.3103,49.5321,1562.74,1093.45,13.1672,3.11831,41.3896,88.6576,0.00980631,65.1671,6.8776
1510000,0,4.02826,0.675013,0.892353,380.728,382.89,15.884,35.3799,48.83,1458.43,1071.02,13.5841,0.97622,6.56632,89.6521,0.0073351,58.194,6.54841
1511500,6,6.2976,0.573855,0.993728,1890.69,1897.07,16.5907,34.0982,49.3371,1493.22,1112.84,12.5864,2.00741,22.2537,86.9045,0.00759269,60.5546,6.97588
1512500,5,10.7758,0.534012,0.947872,3840.95,3931.28,15.9178,35.6277,48.5142,1502.31,1129.92,11.6366,1.90016,20.8837,86.9242,0.00683143,58.1603,6.87206
1513831,0,21.6674,0.534602,0.791866,10919.4,10669.1,15.672,36.2045,48.1529,1502.56,1152.23,11.9015,2.17274,26.2838,86.9095,0.00755684,64.9899,6.80057
1514000,0,4.96454,0.453699,0.640574,479.148,459.296,16.8167,32.3906,50.7705,1339.5,1189.82,12.6168,1.43339,11.1195,80.5477,0.00695974,60.7222,7.36788
1515000,0,7.97124,0.635334,0.933309,12362,12018.1,15.7999,35.9185,48.3009,1488.83,1161.53,11.8005,2.11543,24.8086,85.9085,0.00753972,65.1146,6.88096
1516350,0,3.86685,0.586612,0.897719,396.268,427.948,17.1262,36.1981,46.5637,1369.18,1227.31,10.8383,1.85913,15.8489,70.2368,0.00697123,67.2614,7.18001
1516500,0,2.55927,0.65599,0.94213,31.5979,32.8284,18.2289,32.3756,49.3399,1494.79,1230.76,9.6811,1.4568,8.6929,68.4905,0.00645184,66.0575,7.30654
1518000,6,4.68887,0.625296,0.954169,730.377,759.971,18.2568,31.762,49.9747,1479.27,1185.51,14.1814,1.24393,8.62353,73.9616,0.00665851,66.3206,6.90007
1518700,6,3.75957,0.657933,0.899596,1155.13,1095.23,17.2929,34.9588,47.6643,1400.17,1224.43,12.3817,1.51488,10.2865,70.0213,0.00774387,73.9785,7.23378
1518862,0,3.47159,0.599768,0.933164,234.653,253.772,18.0447,32.2834,49.663,1407.73,1157.91,15.0722,1.36696,9.23823,77.18,0.00696128,60.1668,6.68516
1520000,6,4.5163,0.640316,0.933504,771.817,798.145,18.2062,31.9018,49.8736,1480.34,1187.56,14.109,1.25833,8.41718,73.7008,0.00667004,66.8319,6.92755
1520500,6,4.84285,0.703656,0.957853,1996.88,1962.39,17.6626,33.6974,48.5843,1435.25,1210.54,13.0806,1.41345,9.69437,71.4613,0.00723946,71.2841,7.11963
1521500,6,2.8402,0.539599,0.919909,79.2536,76.7746,17.3089,34.0823,48.6471,1518.52,1144.9,16.1559,0.851641,2.4117,76.1128,0.00583481,56.1545,6.59258
1523500,6,3.60253,0.515502,0.860968,149.96,149.234,18.4153,32.7239,48.8441,1488.88,1149.33,16.2156,2.15437,15.0087,76.8741,0.0056581,58.7026,6.49893
1524500,6,2.23593,0.822972,0.925187,409.218,412.961,17.9599,32.7838,49.2771,1571.89,1173.14,15.6589,2.16325,15.2866,74.9134,0.00658968,61.9149,6.73089
1525981,0,3.19266,0.606414,0.955092,264.179,274.833,18.509,29.8129,51.8092,1544.51,1186.58,13.2502,1.14787,6.24178,71.3507,0.00473812,58.8584,6.93216
1526500,6,4.97897,0.727803,0.956768,3566.41,3471.11,17.7793,33.164,49.0458,1465.88,1198.07,13.8759,1.52661,11.555,72.082,0.00694145,70.219,7.01092
1527500,0,4.82568,0.584876,0.884945,393.678,379.531,17.8862,32.413,49.7661,1658.8,1184.45,15.6012,1.38083,6.99844,72.3949,0.00743708,56.2771,6.8557
1528000,0,2.79169,0.514775,0.954527,173.011,169.461,17.8552,33.6668,48.5472,1532.78,1188.79,13.7396,1.21537,10.6705,71.7706,0.0100498,64.1489,6.98198
1528320,0,4.81786,0.546309,0.966507,818.436,775.859,17.9104,32.2957,49.8485,1601.81,1189.95,14.677,1.59748,9.12913,71.965,0.00749906,57.4905,6.9167
1529500,5,5.68088,0.593826,0.884799,1217.29,1241.37,17.8268,32.5522,49.6416,1531.38,1206.49,14.2562,1.62315,14.0853,71.3391,0.00763501,58.5699,7.05967
1529950,6,7.67039,0.648305,0.941136,5195.52,5104.39,17.7106,33.1764,49.1024,1474.99,1201.29,14.0261,1.6189,13.8837,71.8133,0.00723651,67.5606,7.03899
1530332,5,9.79078,0.578726,0.965002,5599.55,5624.64,17.7052,33.3336,48.9454,1474.74,1207.39,13.7534,1.93015,21.728,71.7478,0.00740779,68.9125,7.09696
